,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_leaf_size,param_metric,param_n_neighbors,param_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
14,23.464183688163757,332.4836747646332,0.664022480027952,0.7044671584624762,auto,5,minkowski,100,uniform,"{'metric': 'minkowski', 'leaf_size': 5, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 100}",1,0.6521144359628811,0.7188897245630971,0.6759308061755666,0.6900445923618554,1.5052071809768677,15.894016027450562,0.011908185105507478,0.014422566100620815
15,23.01937985420227,329.9289847612381,0.6608482716553852,0.9999526233347813,auto,5,minkowski,100,distance,"{'metric': 'minkowski', 'leaf_size': 5, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 100}",9,0.6464767296565855,0.9999170905903743,0.6752201540930599,0.9999881560791885,2.175168037414551,17.078290104866028,0.014371712217229143,3.5532744407096306e-05
16,29.087924480438232,89.95382785797119,0.6324728622950238,0.7562256747186118,auto,10,euclidean,5,uniform,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",25,0.5941384435903662,0.7680550044711859,0.6708081890808307,0.7443963449660376,2.7205793857574463,8.374108791351318,0.03833487274254344,0.01182932975257417
17,23.535406589508057,87.36210894584656,0.6193585256512754,0.9999526233347813,auto,10,euclidean,5,distance,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",29,0.5700242208180596,0.9999170905903743,0.6686939991353733,0.9999881560791885,2.7011725902557373,6.990445852279663,0.04933488915519647,3.5532744407096306e-05
18,29.402144074440002,114.41982328891754,0.6482136194858493,0.7294847501689549,auto,10,euclidean,10,uniform,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 10}",19,0.6220367990619615,0.7416838901094996,0.674391059996802,0.7172856102284101,2.2710589170455933,4.387882828712463,0.026177130465584175,0.012199139940544779
19,23.64051926136017,111.30572009086609,0.635984626408703,0.9999526233347813,auto,10,euclidean,10,distance,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 10}",23,0.5968862332186446,0.9999170905903743,0.6750839457772461,0.9999881560791885,2.4390214681625366,5.937397718429565,0.039098856276558284,3.5532744407096306e-05
20,22.383816957473755,207.45068633556366,0.6608601157164768,0.708399385623207,auto,10,euclidean,50,uniform,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 50}",5,0.644433653316594,0.7227272458086331,0.6772869672330168,0.694071525437781,2.103626251220703,10.384742140769958,0.01642665695705926,0.014327860185426089
21,23.92906665802002,211.8329895734787,0.6564926181889246,0.9999526233347813,auto,10,euclidean,50,distance,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 50}",13,0.6368061683139586,0.9999170905903743,0.6761795344044439,0.9999881560791885,2.2504935264587402,7.547834992408752,0.019686683043861782,3.5532744407096306e-05
22,24.66070544719696,279.57190227508545,0.664022480027952,0.7044701194426792,auto,10,euclidean,100,uniform,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 100}",1,0.6521144359628811,0.7188897245630971,0.6759308061755666,0.6900505143222613,2.1217578649520874,15.236025094985962,0.011908185105507478,0.0144196051204179
23,24.738839387893677,273.2893170118332,0.6608482716553852,0.9999526233347813,auto,10,euclidean,100,distance,"{'metric': 'euclidean', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 100}",9,0.6464767296565855,0.9999170905903743,0.6752201540930599,0.9999881560791885,2.5106568336486816,15.52258574962616,0.014371712217229143,3.5532744407096306e-05
24,22.36245107650757,89.3110533952713,0.6324728622950238,0.7562256747186118,auto,10,minkowski,5,uniform,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 5}",25,0.5941384435903662,0.7680550044711859,0.6708081890808307,0.7443963449660376,2.047541856765747,8.057204604148865,0.03833487274254344,0.01182932975257417
25,23.419598937034607,88.6123126745224,0.6193585256512754,0.9999526233347813,auto,10,minkowski,5,distance,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 5}",29,0.5700242208180596,0.9999170905903743,0.6686939991353733,0.9999881560791885,2.1676210165023804,3.914439082145691,0.04933488915519647,3.5532744407096306e-05
26,22.70512855052948,118.06726634502411,0.6482136194858493,0.7294847501689549,auto,10,minkowski,10,uniform,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 10}",19,0.6220367990619615,0.7416838901094996,0.674391059996802,0.7172856102284101,1.8513869047164917,5.8573750257492065,0.026177130465584175,0.012199139940544779
27,23.731149435043335,120.98494756221771,0.635984626408703,0.9999526233347813,auto,10,minkowski,10,distance,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 10}",23,0.5968862332186446,0.9999170905903743,0.6750839457772461,0.9999881560791885,3.1247565746307373,10.605065703392029,0.039098856276558284,3.5532744407096306e-05
28,25.441007375717163,215.2539520263672,0.6608601157164768,0.708399385623207,auto,10,minkowski,50,uniform,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 50}",5,0.644433653316594,0.7227272458086331,0.6772869672330168,0.694071525437781,0.6159069538116455,9.975093364715576,0.01642665695705926,0.014327860185426089
29,25.77343499660492,216.82206106185913,0.6564926181889246,0.9999526233347813,auto,10,minkowski,50,distance,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 50}",13,0.6368061683139586,0.9999170905903743,0.6761795344044439,0.9999881560791885,4.357282996177673,9.800912141799927,0.019686683043861782,3.5532744407096306e-05
30,22.63604736328125,263.49022245407104,0.664022480027952,0.7044701194426792,auto,10,minkowski,100,uniform,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'uniform', 'algorithm': 'auto', 'n_neighbors': 100}",1,0.6521144359628811,0.7188897245630971,0.6759308061755666,0.6900505143222613,1.7538318634033203,29.24747943878174,0.011908185105507478,0.0144196051204179
31,23.635488629341125,261.75392282009125,0.6608482716553852,0.9999526233347813,auto,10,minkowski,100,distance,"{'metric': 'minkowski', 'leaf_size': 10, 'weights': 'distance', 'algorithm': 'auto', 'n_neighbors': 100}",9,0.6464767296565855,0.9999170905903743,0.6752201540930599,0.9999881560791885,2.9137989282608032,5.347700715065002,0.014371712217229143,3.5532744407096306e-05
