,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_loss,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,57.28587734699249,0.7949215173721313,0.6279040157289131,0.7160655501536741,friedman_mse,deviance,3,50,"{'n_estimators': 50, 'criterion': 'friedman_mse', 'max_depth': 3, 'loss': 'deviance'}",1,0.5763962502146711,0.7384977999395945,0.6794130013798495,0.6936333003677537,17.34008228778839,0.10966241359710693,0.05150837557897635,0.0224322497859204
1,97.23819673061371,1.0057668685913086,0.5921112631098951,0.7293842326951178,friedman_mse,deviance,3,100,"{'n_estimators': 100, 'criterion': 'friedman_mse', 'max_depth': 3, 'loss': 'deviance'}",2,0.5162765081752664,0.7548427978372488,0.6679478144487413,0.7039256675529867,16.344103932380676,0.12542271614074707,0.07583565313141828,0.025458565142131073
2,137.27796852588654,1.4430186748504639,0.5704366313121443,0.7388180613742863,friedman_mse,deviance,3,150,"{'n_estimators': 150, 'criterion': 'friedman_mse', 'max_depth': 3, 'loss': 'deviance'}",3,0.4814672249101343,0.7671489230659898,0.6594081452572856,0.7104871996825829,0.15439379215240479,0.15502119064331055,0.08897046016733522,0.028330861691703457
