,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,25.35676634311676,3.832130551338196,0.6230597947424212,0.999588417789823,True,1,50,"{'n_estimators': 50, 'min_samples_leaf': 1, 'bootstrap': True}",6,0.5751171067670242,0.9994966214415577,0.6710036184035201,0.9996802141380883,0.7616761922836304,0.2209995985031128,0.04794325581488515,9.179634826528282e-05
1,51.22629749774933,7.517838716506958,0.6241316822712172,0.9999437403240318,True,1,100,"{'n_estimators': 100, 'min_samples_leaf': 1, 'bootstrap': True}",5,0.5757329906492246,0.9999111684896866,0.6725315203809095,0.9999763121583769,1.55748450756073,0.4087710380554199,0.04839926486244769,3.257183434512978e-05
2,21.874359726905823,3.086471915245056,0.6350815167504634,0.8448664851342279,True,5,50,"{'n_estimators': 50, 'min_samples_leaf': 5, 'bootstrap': True}",2,0.5933152910939637,0.8446396105626588,0.6768487317821378,0.845093359705797,0.8382595777511597,0.10390937328338623,0.04176672034115747,0.0002268745715691134
3,43.57963001728058,5.996925115585327,0.6362067025541718,0.8465720225668736,True,5,100,"{'n_estimators': 100, 'min_samples_leaf': 5, 'bootstrap': True}",1,0.5948372349182474,0.8457233549884814,0.6775771501667072,0.8474206901452657,1.7392011880874634,0.1627645492553711,0.04136995762132818,0.0008486675783921371
4,39.470755219459534,4.290461182594299,0.6055098572198435,0.9999496622844375,False,1,50,"{'n_estimators': 50, 'min_samples_leaf': 1, 'bootstrap': False}",8,0.5486637096344373,0.9999111684896866,0.6623573513996885,0.9999881560791885,0.9826036691665649,0.28728044033050537,0.05684682087863832,3.849379475090453e-05
5,72.6214349269867,6.953841924667358,0.6082310302556541,0.9999496622844375,False,1,100,"{'n_estimators': 100, 'min_samples_leaf': 1, 'bootstrap': False}",7,0.5509436643906599,0.9999111684896866,0.6655197531668433,0.9999881560791885,0.9027085304260254,0.5908722877502441,0.05728804438407347,3.849379475090453e-05
6,31.089869618415833,3.0812207460403442,0.6281320139049277,0.915243868024289,False,5,50,"{'n_estimators': 50, 'min_samples_leaf': 5, 'bootstrap': False}",4,0.5800264119434098,0.9126430927578632,0.6762387554113195,0.9178446432907149,0.5174552202224731,0.3482717275619507,0.04810617173058066,0.002600775266425881
7,50.129669308662415,5.382297992706299,0.6285258289362257,0.9163690552309731,False,5,100,"{'n_estimators': 100, 'min_samples_leaf': 5, 'bootstrap': False}",3,0.5807192813108851,0.9138867339022498,0.6763335090223204,0.9188513765596964,3.8129552602767944,0.3495919704437256,0.047807113852364386,0.0024823213287232804
